"Product name"|"Product code"|"Unit price"|"Supplier"|"Profit margin"
"Pumpkin/Ginger B Rice Noodles   "|"22296"|"14.50"|"Supply Everything Inc."|"20.00"
"Sweet Potato Buckwheat Noodles   "|"22297"|"18.50"|"Supply Everything Inc."|"29.00"
"Pad Thai Noodles - Fair Trade   "|"22298"|"16.90"|"Supply Everything Inc."|"34.00"
"Vermicelli Noodles - Fair Trade   "|"22299"|"19.15"|"Supply Everything Inc."|"11.00"
"Chilli Miso Brown Rice Ramen   "|"22300"|"12.50"|"Supply Everything Inc."|"5.00"
"Edamame Miso Buckwheat Ramen   "|"22301"|"12.04"|"Supply Everything Inc."|"33.00"
"Kukicha Tea - loose   "|"22302"|"24.25"|"Fruit Fly Teas"|"44.00"
"Kukicha Tea Bags 2g - boxed   "|"22303"|"13.89"|"Fruit Fly Teas"|"26.00"
"Sencha Green Tea Bags 2g - boxed   "|"22304"|"13.95"|"Fruit Fly Teas"|"27.00"
"Hojicha (Bancha) Tea Bags 2g - boxed   "|"22305"|"16.95"|"Fruit Fly Teas"|"32.00"
"Mu Tea Bags - 16 Herbs    "|"22306"|"15.20"|"Fruit Fly Teas"|"23.00"
"Sencha Green Tea - loose   "|"22307"|"41.95"|"Fruit Fly Teas"|"24.00"
"Genmaicha Tea Bags 2.5g - boxed    "|"22308"|"15.79"|"Fruit Fly Teas"|"30.00"
"Genmaicha Tea - loose    "|"22309"|"31.60"|"Fruit Fly Teas"|"34.00"
"Matcha Green Tea Bags   "|"22310"|"15.20"|"Fruit Fly Teas"|"38.00"
"Oolong Tea Bags   "|"22311"|"21.00"|"Fruit Fly Teas"|"30.00"
"Wasabi-style horseradish paste - tubes   "|"22312"|"20.75"|"Supply Everything Inc."|"27.00"
"Brown Rice Amazake   "|"22313"|"19.20"|"Supply Everything Inc."|"33.00"
"Millet Amazake   "|"22314"|"15.90"|"Supply Everything Inc."|"6.00"
"Oat Amazake   "|"22315"|"17.90"|"Supply Everything Inc."|"25.00"
"Umeboshi Plums     "|"22316"|"53.90"|"Supply Everything Inc."|"28.00"
"Umeboshi Plums     "|"22317"|"39.10"|"Supply Everything Inc."|"31.00"
"Umeboshi Purée   "|"22318"|"30.59"|"Supply Everything Inc."|"32.00"
"Brown Rice Vinegar     "|"22319"|"11.05"|"Supply Everything Inc."|"3.00"
"Brown Rice Vinegar     "|"22320"|"26.70"|"Supply Everything Inc."|"26.00"
"Mikawa Mirin - sweet rice   "|"22321"|"18.80"|"Supply Everything Inc."|"13.00"
"Mochi - Brown Rice   "|"22322"|"29.80"|"Supply Everything Inc."|"11.00"
"Mochi - Mugwort   "|"22323"|"34.35"|"Supply Everything Inc."|"33.00"
"Ume (Red)  Plum Seasoning     "|"22324"|"7.95"|"Supply Everything Inc."|"5.00"
"Ume (Red)  Plum Seasoning     "|"22325"|"17.40"|"Supply Everything Inc."|"11.00"
"Sushi Ginger    "|"22326"|"18.10"|"Supply Everything Inc."|"16.00"
"Shiitake Mushrooms    "|"22327"|"36.65"|"Supply Everything Inc."|"8.00"
"Kuzu Mountain Starch   "|"22328"|"30.05"|"Supply Everything Inc."|"10.00"
"Pickled Daikon Radish   "|"22329"|"21.65"|"Supply Everything Inc."|"4.00"
"Dried Daikon Radish   "|"22330"|"9.85"|"Supply Everything Inc."|"26.00"
"Wasabi Powder - resealable tin (non-organic)   "|"22331"|"19.80"|"Supply Everything Inc."|"7.00"
"Organic Wasabi Powder - resealable tin   "|"22332"|"21.80"|"Supply Everything Inc."|"27.00"
"Agar Agar Flakes   "|"22333"|"29.40"|"Supply Everything Inc."|"25.00"
"Arame    "|"22334"|"23.84"|"Supply Everything Inc."|"28.00"
"Dulse   "|"22335"|"15.10"|"Supply Everything Inc."|"11.00"
"Green Nori Flakes   "|"22336"|"14.04"|"Supply Everything Inc."|"4.00"
"Hiziki    "|"22337"|"17.05"|"Supply Everything Inc."|"13.00"
"Japanese Kombu   "|"22338"|"25.30"|"Supply Everything Inc."|"33.00"
"Japanese Sea Vegetable Salad   "|"22339"|"28.80"|"Supply Everything Inc."|"18.00"
"Sushi Nori - Toasted - 7 sheets   "|"22340"|"21.35"|"Supply Everything Inc."|"7.00"
"Nori - 10 sheets   "|"22341"|"20.90"|"Supply Everything Inc."|"6.00"
"Nori Spicy Strip Snacks - toasted   "|"22342"|"27.70"|"Supply Everything Inc."|"30.00"
"Toasted Fine Cut Nori   "|"22343"|"27.70"|"Supply Everything Inc."|"33.00"
"Sea Salad (dulse, sea lettuce, nori)   "|"22344"|"18.95"|"Supply Everything Inc."|"13.00"
"Wakame   "|"22345"|"21.85"|"Supply Everything Inc."|"30.00"
"Instant Wakame Flakes   "|"22346"|"37.30"|"Supply Everything Inc."|"23.00"
"Seaweed Salad & Condiment (single)   "|"22347"|"6.90"|"Supply Everything Inc."|"20.00"
"Seaweed Culinary Ingredient (single)   "|"22348"|"10.10"|"Supply Everything Inc."|"15.00"
"Seaweed Food Capsules (single)   "|"22349"|"8.45"|"Supply Everything Inc."|"13.00"
"Seaweed Food Capsules (single)   "|"22350"|"19.29"|"Supply Everything Inc."|"17.00"
"Seaweed Iodine+ Capsules (single)   "|"22351"|"7.39"|"Supply Everything Inc."|"4.00"
"Seaweed Food Granules (single)   "|"22352"|"21.40"|"Supply Everything Inc."|"28.00"
"The Mineral Salt   "|"22353"|"5.35"|"Supply Everything Inc."|"8.00"
"Rooibos - Breakfast Blend   "|"22354"|"6.00"|"Fruit Fly Teas"|"28.00"
"Rooibos - Earl Grey   "|"22355"|"7.85"|"Fruit Fly Teas"|"31.00"
"Rooibos - Vanilla   "|"22356"|"8.85"|"Fruit Fly Teas"|"37.00"
"Green Maté Tea Original   "|"22357"|"6.25"|"Fruit Fly Teas"|"27.00"
"Green Maté loose with stems   "|"22358"|"21.25"|"Fruit Fly Teas"|"41.00"
"Green Maté Tea Roasted   "|"22359"|"8.55"|"Fruit Fly Teas"|"38.00"
"Calabash & Metal Bombilla Gift Pack   "|"22360"|"7.40"|"Fruit Fly Teas"|"34.00"
"Green Maté Chai    "|"22361"|"9.30"|"Fruit Fly Teas"|"21.00"
"Green Maté Tea with Ginger    "|"22362"|"6.80"|"Fruit Fly Teas"|"41.00"
"After Dinner Mints - mint & fennel etc   "|"22363"|"11.00"|"Fruit Fly Teas"|"22.00"
"Cloud Nine - elderflower & apple etc   "|"22364"|"8.60"|"Fruit Fly Teas"|"25.00"
"Love Me Truly - spicy chai   "|"22365"|"11.20"|"Fruit Fly Teas"|"39.00"
"Rise & Shine - maté & lemongrass etc   "|"22366"|"10.85"|"Fruit Fly Teas"|"18.00"
"Snore & Peace - chamomile & lemonbalm etc   "|"22367"|"10.85"|"Fruit Fly Teas"|"39.00"
"Zen Again - lemongrass & eucalyptus etc   "|"22368"|"10.79"|"Fruit Fly Teas"|"31.00"
"Detox Infusion   "|"22369"|"6.50"|"Little Tree Labs"|"36.00"
"Sleep Easy Infusion   "|"22370"|"6.15"|"Little Tree Labs"|"28.00"
"40 bags Chamomile Infusion   "|"22371"|"10.45"|"Little Tree Labs"|"22.00"
"20 bags Chamomile Infusion   "|"22372"|"6.50"|"Little Tree Labs"|"22.00"
"40 bag Peppermint Infusion    "|"22373"|"8.35"|"Little Tree Labs"|"31.00"
"20 bag Peppermint Infusion    "|"22374"|"5.60"|"Little Tree Labs"|"38.00"
"Dandelion Infusion   "|"22375"|"7.50"|"Little Tree Labs"|"23.00"
"Fennel Infusion   "|"22376"|"6.70"|"Little Tree Labs"|"25.00"
"Nettle Infusion    "|"22377"|"5.80"|"Little Tree Labs"|"22.00"
"Nettle & Peppermint Infusion    "|"22378"|"7.40"|"Little Tree Labs"|"35.00"
"Nettle & Lemon Infusion   "|"22379"|"6.95"|"Little Tree Labs"|"40.00"
"Apple & Ginger Infusion   "|"22380"|"7.00"|"Little Tree Labs"|"20.00"
"Lemon & Ginger Infusion   "|"22381"|"8.00"|"Little Tree Labs"|"20.00"
"Liquorice Infusion   "|"22382"|"8.65"|"Little Tree Labs"|"22.00"
"Orange & Coconut Infusion   "|"22383"|"9.00"|"Little Tree Labs"|"31.00"
"Raspberry Leaf Infusion   "|"22384"|"8.60"|"Little Tree Labs"|"20.00"
"Rosehip Infusion   "|"22385"|"8.40"|"Little Tree Labs"|"25.00"
"Wild Berry Infusion   "|"22386"|"6.95"|"Little Tree Labs"|"35.00"
"Redbush Tea Bags - sml   "|"22387"|"9.10"|"Fruit Fly Teas"|"43.00"
"Redbush Tea Bags - lge   "|"22388"|"16.15"|"Fruit Fly Teas"|"17.00"
"Chamomile & Lemon Balm + Manuka Infusion   "|"22389"|"9.80"|"Little Tree Labs"|"31.00"
"Dandelion & Burdock Infusion   "|"22390"|"10.60"|"Little Tree Labs"|"28.00"
"Red Fruit & Aronia Berry Infusion   "|"22391"|"8.35"|"Little Tree Labs"|"34.00"
"Blackcurrant & Acai Berry Infusion   "|"22392"|"8.30"|"Little Tree Labs"|"29.00"
"Chamomile Tea Bags    "|"22393"|"7.15"|"Fruit Fly Teas"|"23.00"
"Elderflower Tea   "|"22394"|"12.90"|"Fruit Fly Teas"|"30.00"
"Fennel Tea     "|"22395"|"9.60"|"Fruit Fly Teas"|"17.00"
"Hibiscus Tea   "|"22396"|"9.89"|"Fruit Fly Teas"|"34.00"
"Lemon Heaven Tea   "|"22397"|"9.39"|"Fruit Fly Teas"|"22.00"
"Lemon Verbena Tea Bags   "|"22398"|"9.20"|"Fruit Fly Teas"|"38.00"
"Limeflower Tea    "|"22399"|"8.39"|"Fruit Fly Teas"|"15.00"
"Nettle Tea   "|"22400"|"7.89"|"Fruit Fly Teas"|"41.00"
"Peppermint Tea Bags   "|"22401"|"5.10"|"Fruit Fly Teas"|"22.00"
"Rosehip Tea    "|"22402"|"10.10"|"Fruit Fly Teas"|"35.00"
"Spice Delight   "|"22403"|"7.79"|"Supply Everything Inc."|"11.00"
"Crimson Glory Tea    "|"22404"|"10.29"|"Fruit Fly Teas"|"43.00"
"Camomile   "|"22405"|"4.15"|"Supply Everything Inc."|"8.00"
"Peppermint   "|"22406"|"4.10"|"Supply Everything Inc."|"17.00"
"Cape Malay Rooibos Chai Bags   "|"22407"|"3.69"|"Supply Everything Inc."|"15.00"
"Green Tea & Jasmine Tea Bags   "|"22408"|"7.60"|"Fruit Fly Teas"|"42.00"
"Cape Rooibos Tea Bags    "|"22409"|"5.10"|"Fruit Fly Teas"|"33.00"
"Organic Vanilla Rooibos Bags    "|"22410"|"4.30"|"Supply Everything Inc."|"12.00"
"Mountain Honeybush Tea Bags   "|"22411"|"3.94"|"Fruit Fly Teas"|"44.00"
"FairTrade Rooibos Tea Bags   "|"22412"|"4.55"|"Fruit Fly Teas"|"33.00"
"Lemongrass & Ginger Tea Bags   "|"22413"|"7.45"|"Fruit Fly Teas"|"19.00"
"Rooibos Tea Bags   "|"22414"|"8.25"|"Fruit Fly Teas"|"41.00"
"Chamomile - loose   "|"22415"|"8.50"|"Supply Everything Inc."|"23.00"
"Lemon Verbena - loose   "|"22416"|"8.90"|"Supply Everything Inc."|"19.00"
"Peppermint - loose   "|"22417"|"7.39"|"Supply Everything Inc."|"13.00"
"Raspberry Leaf - loose   "|"22418"|"6.64"|"Supply Everything Inc."|"21.00"
"Green Tea - loose   "|"22419"|"10.79"|"Fruit Fly Teas"|"36.00"
"Royal Chamomile Infusion   "|"22420"|"8.05"|"Supply Everything Inc."|"12.00"
"Fennel Liquorice Infusion   "|"22421"|"6.95"|"Supply Everything Inc."|"14.00"
"Lemon Ginger Infusion   "|"22422"|"8.20"|"Supply Everything Inc."|"28.00"
"Lemon Valerian Infusion   "|"22423"|"8.00"|"Supply Everything Inc."|"30.00"
"Peppermint Infusion   "|"22424"|"7.60"|"Supply Everything Inc."|"13.00"
"Rosehip Hibiscus Infusion   "|"22425"|"6.40"|"Supply Everything Inc."|"6.00"
"Chamomile Tea   "|"22426"|"13.75"|"Fruit Fly Teas"|"23.00"
"Pukka Mugs - with any 3 cases of Pukka Tea Bags   "|"22427"|"0.00"|"Fruit Fly Teas"|"15.00"
"Gift Caddy - Love & 3 Mint   "|"22428"|"15.29"|"Supply Everything Inc."|"3.00"
"After Dinner Tea - fennel, chicory, cardamom   "|"22429"|"5.75"|"Fruit Fly Teas"|"33.00"
"Chamomile & Vanilla   "|"22430"|"6.40"|"Little Tree Labs"|"36.00"
"Lemongrass & Ginger    "|"22431"|"6.40"|"Little Tree Labs"|"40.00"
"Cleanse - nettle, fennel & aloe vera   "|"22432"|"7.50"|"Little Tree Labs"|"24.00"
"Detox - aniseed, fennel & licorice   "|"22433"|"6.20"|"Little Tree Labs"|"36.00"
"Harmonise - rose, vanilla & shatavari   "|"22434"|"7.55"|"Little Tree Labs"|"27.00"
"Revitalise - cinnamon, cardomom & ginger   "|"22435"|"7.15"|"Little Tree Labs"|"34.00"
"Refreshing - peppermint, licorice & rose   "|"22436"|"5.55"|"Little Tree Labs"|"39.00"
"Relax - chamomile, fennel & marshmallow    "|"22437"|"6.15"|"Little Tree Labs"|"22.00"
"Love - rose, chamomile & lavender   "|"22438"|"5.65"|"Little Tree Labs"|"26.00"
"Licorice & Cinnamon   "|"22439"|"6.25"|"Little Tree Labs"|"23.00"
"Vanilla Spice Chai - cinnamon & sweet vanilla   "|"22440"|"7.25"|"Fruit Fly Teas"|"39.00"
"Morning Time Tea    "|"22441"|"8.00"|"Fruit Fly Teas"|"40.00"
"Night Time Tea   "|"22442"|"6.15"|"Fruit Fly Teas"|"41.00"
"Taste Selection Pack   "|"22443"|"5.75"|"Fruit Fly Teas"|"31.00"
"Three Fennel Tea    "|"22444"|"6.45"|"Fruit Fly Teas"|"43.00"
"Three Ginger Tea   "|"22445"|"6.75"|"Fruit Fly Teas"|"36.00"
"Three Mint Tea   "|"22446"|"7.80"|"Fruit Fly Teas"|"17.00"
"Three Tulsi Tea    "|"22447"|"7.80"|"Fruit Fly Teas"|"31.00"
"Rooibos Tea Bags   "|"22448"|"6.20"|"Fruit Fly Teas"|"25.00"
"Rooibos Tea Bags   "|"22449"|"15.70"|"Fruit Fly Teas"|"42.00"
"Rooibos Tea Loose   "|"22450"|"20.79"|"Fruit Fly Teas"|"32.00"
"Green Rooibos Tea Bags   "|"22451"|"5.65"|"Fruit Fly Teas"|"31.00"
"Rooibos Tea Bags    "|"22452"|"10.15"|"Fruit Fly Teas"|"33.00"
"Rooibos Tea Bags    "|"22453"|"19.40"|"Fruit Fly Teas"|"43.00"
"Wild Collected Rooibos Tea Bags   "|"22454"|"9.90"|"Fruit Fly Teas"|"27.00"
"Honeybush & Buchu Teabags   "|"22455"|"9.45"|"Fruit Fly Teas"|"30.00"
"Masala Rooibos Tea Bags   "|"22456"|"10.85"|"Fruit Fly Teas"|"44.00"
"Chamomile Tea   "|"22457"|"5.39"|"Fruit Fly Teas"|"43.00"
"Peppermint Tea   "|"22458"|"5.85"|"Fruit Fly Teas"|"16.00"
"Apple & Ginger Tea   "|"22459"|"6.75"|"Fruit Fly Teas"|"43.00"
"Echinacea Plus   "|"22460"|"9.20"|"Fruit Fly Teas"|"44.00"
"Detox Tea   "|"22461"|"9.25"|"Fruit Fly Teas"|"27.00"
"Ginkgo Plus   "|"22462"|"8.05"|"Fruit Fly Teas"|"45.00"
"Wild Fennel   "|"22463"|"4.64"|"Fruit Fly Teas"|"23.00"
"Tranquility   "|"22464"|"7.10"|"Fruit Fly Teas"|"23.00"
"Triple Ginseng Plus   "|"22465"|"10.10"|"Fruit Fly Teas"|"25.00"
"Valerian Plus    "|"22466"|"7.60"|"Fruit Fly Teas"|"28.00"
"Ginkgo Tea   "|"22467"|"8.35"|"Fruit Fly Teas"|"17.00"
"Green Balance Tea   "|"22468"|"11.95"|"Fruit Fly Teas"|"22.00"
"Green Energy Tea   "|"22469"|"11.50"|"Fruit Fly Teas"|"15.00"
"Green Jasmine Tea   "|"22470"|"14.65"|"Fruit Fly Teas"|"19.00"
"Green Ginger Lemon Tea   "|"22471"|"10.40"|"Fruit Fly Teas"|"17.00"
"Camomile Tea - FT   "|"22472"|"5.15"|"Fruit Fly Teas"|"23.00"
"Camomile & Spearmint Tea - FT   "|"22473"|"5.50"|"Fruit Fly Teas"|"41.00"
"Fennel Seed Tea   "|"22474"|"4.15"|"Fruit Fly Teas"|"23.00"
"Hibiscus Tea - FT   "|"22475"|"4.55"|"Fruit Fly Teas"|"36.00"
"Peppermint & Spearmint Tea - FT   "|"22476"|"5.45"|"Fruit Fly Teas"|"24.00"
"Peppermint Tea - FT   "|"22477"|"4.10"|"Fruit Fly Teas"|"30.00"
"Bedtime Tea   "|"22478"|"10.50"|"Fruit Fly Teas"|"33.00"
"Breathe Deep Tea   "|"22479"|"8.95"|"Fruit Fly Teas"|"45.00"
"Calming Tea   "|"22480"|"9.75"|"Fruit Fly Teas"|"26.00"
"Cold Season Tea   "|"22481"|"8.45"|"Fruit Fly Teas"|"26.00"
"Detox Tea (was ""Pure"")   "|"22482"|"9.04"|"Fruit Fly Teas"|"44.00"
"Fennel with Rose   "|"22483"|"10.35"|"Fruit Fly Teas"|"31.00"
"Echinacea Tea   "|"22484"|"10.05"|"Fruit Fly Teas"|"29.00"
"Forever Young Tea   "|"22485"|"10.95"|"Fruit Fly Teas"|"45.00"
"Ginger Hibiscus Tea   "|"22486"|"13.15"|"Fruit Fly Teas"|"32.00"
"Ginger Lemon Tea   "|"22487"|"8.60"|"Fruit Fly Teas"|"42.00"
"Heartwarming Tea   "|"22488"|"12.90"|"Fruit Fly Teas"|"17.00"
"Lime Mint Tea   "|"22489"|"13.35"|"Fruit Fly Teas"|"31.00"
"Men's Tea   "|"22490"|"10.65"|"Fruit Fly Teas"|"36.00"
"Ginger Tea   "|"22491"|"14.55"|"Fruit Fly Teas"|"44.00"
"Ginger Orange Vanilla Tea   "|"22492"|"10.95"|"Fruit Fly Teas"|"17.00"
"Licorice Mint   "|"22493"|"8.90"|"Fruit Fly Teas"|"30.00"
"Detox with Lemon Tea (was ""Pure with Lemon"")   "|"22494"|"7.25"|"Fruit Fly Teas"|"21.00"
"Revitalize Tea   "|"22495"|"15.75"|"Fruit Fly Teas"|"38.00"
"Stomach-Ease Tea   "|"22496"|"11.75"|"Fruit Fly Teas"|"44.00"
"Throat Comfort Tea   "|"22497"|"7.80"|"Fruit Fly Teas"|"30.00"
"Women's Tea   "|"22498"|"13.55"|"Fruit Fly Teas"|"27.00"
"Women's Balance Tea   "|"22499"|"8.54"|"Fruit Fly Teas"|"44.00"
"Women's Energy Tea   "|"22500"|"9.20"|"Fruit Fly Teas"|"31.00"
"Women's Fitness Tea   "|"22501"|"14.65"|"Fruit Fly Teas"|"34.00"
"Rooibos Yogi Tea   "|"22502"|"11.00"|"Fruit Fly Teas"|"21.00"
"Classic Blend Yogi Tea   "|"22503"|"9.90"|"Fruit Fly Teas"|"26.00"
"Chocolate Blend Yogi Tea   "|"22504"|"9.15"|"Fruit Fly Teas"|"36.00"
"Choco Chili Yogi Tea   "|"22505"|"10.90"|"Fruit Fly Teas"|"15.00"
"Himalayan Blend Yogi Tea   "|"22506"|"9.20"|"Fruit Fly Teas"|"17.00"
"Jamaican Blend Yogi Tea   "|"22507"|"12.45"|"Fruit Fly Teas"|"26.00"
"Licquorice Blend Yogi Tea   "|"22508"|"11.75"|"Fruit Fly Teas"|"37.00"
"Sweet Chai Yogi Tea   "|"22509"|"15.25"|"Fruit Fly Teas"|"20.00"
"Sweet Chili Mexican Spice Yogi Tea   "|"22510"|"8.70"|"Fruit Fly Teas"|"22.00"
"Loose Classic Chai   "|"22511"|"17.65"|"Fruit Fly Teas"|"27.00"
"Loose Choco Chai   "|"22512"|"15.25"|"Fruit Fly Teas"|"22.00"
"Loose Ginger Lemon Chai   "|"22513"|"16.05"|"Fruit Fly Teas"|"34.00"
"Loose Good Morning Chai   "|"22514"|"20.85"|"Fruit Fly Teas"|"40.00"
"Loose Himalaya Chai   "|"22515"|"14.79"|"Fruit Fly Teas"|"38.00"
"Camomile - 50's    "|"22516"|"13.04"|"Fruit Fly Teas"|"44.00"
"Fennel - 50's   "|"22517"|"10.14"|"Supply Everything Inc."|"6.00"
"Nettle - 50's    "|"22518"|"12.85"|"Supply Everything Inc."|"30.00"
"Night Time - 50's   "|"22519"|"11.20"|"Supply Everything Inc."|"21.00"
"Peppermint - 50's    "|"22520"|"10.20"|"Supply Everything Inc."|"8.00"
"Camomile Tea Bags   "|"22521"|"10.85"|"Fruit Fly Teas"|"24.00"
"Peppermint Tea Bags   "|"22522"|"9.89"|"Fruit Fly Teas"|"36.00"
"Rosehip Tea Bags   "|"22523"|"11.70"|"Fruit Fly Teas"|"19.00"
"Fennel Tea Bags   "|"22524"|"11.29"|"Fruit Fly Teas"|"40.00"
"Nettle Tea Bags   "|"22525"|"11.04"|"Fruit Fly Teas"|"37.00"
"Morning Time Tea Bags   "|"22526"|"10.35"|"Fruit Fly Teas"|"21.00"
"Night Time Tea Bags   "|"22527"|"11.75"|"Fruit Fly Teas"|"34.00"
"Apple Cinnamon Tea Bags   "|"22528"|"12.15"|"Fruit Fly Teas"|"25.00"
"Pomegranate Tea Bags   "|"22529"|"12.04"|"Fruit Fly Teas"|"33.00"
"Raspberry Leaf Tea Bags    "|"22530"|"12.15"|"Fruit Fly Teas"|"17.00"
"Wild Blackcurrant Tea Bags   "|"22531"|"13.85"|"Fruit Fly Teas"|"45.00"
"Camomile & Spearmint Tea Bags   "|"22532"|"13.30"|"Fruit Fly Teas"|"40.00"
"11 O'clock Rooibosch Tea Bags   "|"22533"|"22.05"|"Fruit Fly Teas"|"25.00"
"11 O'clock Rooibosch Tea Bags   "|"22534"|"15.15"|"Fruit Fly Teas"|"23.00"
"Assam - loose   "|"22535"|"13.55"|"Supply Everything Inc."|"6.00"
"Assam Tea Bags   "|"22536"|"10.55"|"Fruit Fly Teas"|"25.00"
"Vanilla Assam Tea Bags   "|"22537"|"14.10"|"Fruit Fly Teas"|"31.00"
"Earl Grey Tea Loose   "|"22538"|"12.95"|"Fruit Fly Teas"|"20.00"
"Earl Grey Loose   "|"22539"|"12.90"|"Supply Everything Inc."|"31.00"
"Earl Grey Tea Bags   "|"22540"|"13.70"|"Fruit Fly Teas"|"44.00"
"Everyday Tea - Loose   "|"22541"|"12.15"|"Fruit Fly Teas"|"45.00"
"Everyday Tea Bags   "|"22542"|"8.10"|"Fruit Fly Teas"|"43.00"
"Everyday Tea Bags   "|"22543"|"10.90"|"Fruit Fly Teas"|"39.00"
"Darjeeling Tea Bags   "|"22544"|"8.80"|"Fruit Fly Teas"|"40.00"
"Breakfast Tea Loose   "|"22545"|"13.40"|"Fruit Fly Teas"|"37.00"
"Breakfast 40 Tea Bags   "|"22546"|"13.40"|"Fruit Fly Teas"|"39.00"
"Everyday Tea Bags   "|"22547"|"10.75"|"Fruit Fly Teas"|"32.00"
"Everyday One Cup   "|"22548"|"12.05"|"Supply Everything Inc."|"23.00"
"Everyday Decaffeinated Tea Bags   "|"22549"|"11.00"|"Fruit Fly Teas"|"45.00"
"Traditional Indian Chai Bags   "|"22550"|"5.20"|"Fruit Fly Teas"|"40.00"
"Green Tea ""Cup-in the Sleeve"" Bags   "|"22551"|"3.30"|"Fruit Fly Teas"|"31.00"
"Moroccan Mint Green Tea Bags    "|"22552"|"5.10"|"Fruit Fly Teas"|"38.00"
"Moonlight Jasmine Green Tea Bags    "|"22553"|"4.00"|"Fruit Fly Teas"|"19.00"
"Pu'er Tea Bags   "|"22554"|"5.25"|"Fruit Fly Teas"|"24.00"
"Swirling Mist White Tea Bags   "|"22555"|"5.45"|"Fruit Fly Teas"|"31.00"
"FairTrade Blend Tea Bags   "|"22556"|"12.35"|"Fruit Fly Teas"|"21.00"
"Premium Tea Bags   "|"22557"|"13.40"|"Fruit Fly Teas"|"17.00"
"FairTrade Blend Tea Bags   "|"22558"|"14.40"|"Fruit Fly Teas"|"26.00"
"Assam Banaspaty Tea Bags   "|"22559"|"10.15"|"Fruit Fly Teas"|"41.00"
"Breakfast Tea Bags (was 50 bag)   "|"22560"|"10.15"|"Fruit Fly Teas"|"24.00"
"Darjeeling Mineral Springs Tea Bags   "|"22561"|"11.50"|"Fruit Fly Teas"|"35.00"
"Earl Grey Tea Bags   "|"22562"|"9.65"|"Fruit Fly Teas"|"36.00"
"Green Tea Bags - from Darjeeling   "|"22563"|"7.40"|"Fruit Fly Teas"|"38.00"
"Jasmine Green Tea Bags   "|"22564"|"8.10"|"Fruit Fly Teas"|"29.00"
"Masala Chai Tea Bags   "|"22565"|"8.10"|"Fruit Fly Teas"|"31.00"
"Assam Banaspaty Tea Loose   "|"22566"|"9.85"|"Fruit Fly Teas"|"25.00"
"Breakfast Tea Loose   "|"22567"|"13.15"|"Fruit Fly Teas"|"43.00"
"Darjeeling Mineral Springs Tea Loose   "|"22568"|"15.80"|"Fruit Fly Teas"|"29.00"
"Green Tea Bags with Ginseng   "|"22569"|"6.10"|"Fruit Fly Teas"|"25.00"
"Earl Grey Tea Loose   "|"22570"|"13.80"|"Fruit Fly Teas"|"45.00"
"Green Tea Loose (Chun Mee)   "|"22571"|"9.25"|"Fruit Fly Teas"|"16.00"
"Green Tea Bags   "|"22572"|"4.80"|"Fruit Fly Teas"|"21.00"
"Green Tea Bags with Lemon    "|"22573"|"6.75"|"Fruit Fly Teas"|"21.00"
"Green Tea Bags with Peppermint   "|"22574"|"6.80"|"Fruit Fly Teas"|"34.00"
"Ridgway Tea Bags   "|"22575"|"27.10"|"Fruit Fly Teas"|"36.00"
"Green Tea Bags with Ginger   "|"22576"|"7.19"|"Fruit Fly Teas"|"39.00"
"Green Tea Bags Detox   "|"22577"|"7.85"|"Fruit Fly Teas"|"45.00"
"Green Tea Bags with Gingko Biloba   "|"22578"|"8.15"|"Fruit Fly Teas"|"26.00"
"Gunpowder Pearl Green Tea loose - FT   "|"22579"|"10.30"|"Fruit Fly Teas"|"36.00"
"Loose Jasmine Green Tea -FT   "|"22580"|"11.25"|"Fruit Fly Teas"|"32.00"
"Green Tea Bags with Jasmine    "|"22581"|"6.00"|"Fruit Fly Teas"|"19.00"
"White Tea Bags   "|"22582"|"7.80"|"Fruit Fly Teas"|"18.00"
"White & Spicy Tea Bags   "|"22583"|"7.10"|"Fruit Fly Teas"|"37.00"
"Fruity White Tea Bags   "|"22584"|"6.14"|"Fruit Fly Teas"|"44.00"
"Pomegranate White Tea Bags    "|"22585"|"8.30"|"Fruit Fly Teas"|"31.00"
"Black Chai Yogi Tea   "|"22586"|"11.00"|"Fruit Fly Teas"|"45.00"
"Green Chai Yogi Tea   "|"22587"|"14.90"|"Fruit Fly Teas"|"33.00"
"Sweet Mint Assam Snack Tea   "|"22588"|"9.70"|"Fruit Fly Teas"|"37.00"
"Sweet Lemon Maté & Green Snack Tea   "|"22589"|"8.54"|"Fruit Fly Teas"|"16.00"
"Acai Berry Oolong & Pu'Erh Tea Bags    "|"22590"|"7.39"|"Fruit Fly Teas"|"39.00"
"Digestif Oolong Tea Bags    "|"22591"|"8.85"|"Fruit Fly Teas"|"39.00"
"Black Tea Bags Selection Pack    "|"22592"|"8.35"|"Fruit Fly Teas"|"32.00"
"Green Tea Bags Selection Pack    "|"22593"|"10.45"|"Fruit Fly Teas"|"23.00"
"Assam Tea Bags   "|"22594"|"8.05"|"Fruit Fly Teas"|"38.00"
"Biochai Tea Loose   "|"22595"|"11.64"|"Fruit Fly Teas"|"39.00"
"Biochai Tea Bags   "|"22596"|"8.10"|"Fruit Fly Teas"|"30.00"
"Green Tea Bags with Jasmine   "|"22597"|"5.85"|"Fruit Fly Teas"|"15.00"
"Green Tea Bags with Lime   "|"22598"|"5.85"|"Fruit Fly Teas"|"25.00"
